"FID","Especies","decimalLat","decimalLon","Profundidad","Estrato","temperatura","salinidad","oxigeno","pH","sedimento","COP","hexagono","idleft","idtop","idright","idbottom","idX_centro","idy_centro","hexagonos_tocados_por_transectos_id","Transecto"
2111,"Bathymodiolus thermophilus",-7.41713,-104.79,2746,"Batial inferior",1.387787214,34.67970657,137.3687907,7.765276769,"Calcareous ooze",0.200213194,3117,-105.1071332,-7.25,-104.5297829,-7.75,-105,-8,NA,""
2112,"Bathymodiolus thermophilus",-7.43287,-104.786,2747,"Batial inferior",1.387769945,34.67970657,137.386475,7.765254267,"Calcareous ooze",0.200213194,3117,-105.1071332,-7.25,-104.5297829,-7.75,-105,-8,NA,""
2113,"Bathymodiolus thermophilus",11.4083,-103.79,2522,"Batial inferior",1.606843877,34.67047164,107.3580001,7.729063368,"Clay",0.336668581,3235,-104.2411077,11.75,-103.6637575,11.25,-104,12,NA,""
2114,"Bathymodiolus thermophilus",0.8033,-86.2317,2461,"Batial inferior",1.929372089,34.66631215,102.6400599,7.733656171,"Fine-grained calcareous sediment",0.397603273,6455,-86.48758697,1,-85.9102367,0.5,-86,1,NA,""
2115,"Bathymodiolus thermophilus",12.8117,-103.945,2630,"Batial inferior",1.608348816,34.66932149,105.7127363,7.72160258,"Clay",0.200928092,3232,-104.2411077,13.25,-103.6637575,12.75,-104,13,NA,""
2116,"Bathymodiolus thermophilus",11.415,-103.783,2516,"Batial inferior",1.606880448,34.67053287,107.3970906,7.72926943,"Clay",0.336668581,3235,-104.2411077,11.75,-103.6637575,11.25,-104,12,NA,""
2117,"Bathymodiolus thermophilus",-0.795,-86.1567,2515,"Batial inferior",2.103552209,34.65388651,106.5312016,7.750490805,"Calcareous ooze",0.855626345,6458,-86.48758697,-0.5,-85.9102367,-1,-86,-1,NA,""
2118,"Bathymodiolus thermophilus",23.3576,-108.543,2304.45,"Batial inferior",1.75045362,34.65854037,97.51523719,7.712776288,"Clay",0.278935343,2354,-109.0042475,23.5,-108.4268972,23,-109,23,NA,""
2119,"Bathymodiolus thermophilus",9.5583,-104.252,2567,"Batial inferior",1.623915208,34.66906204,110.8645046,7.735895536,"Clay",0.406093746,3161,-104.6741205,10,-104.0967702,9.5,-104,10,3161,"Central"
2120,"Bathymodiolus thermophilus",12.8117,-103.945,2636,"Batial inferior",1.608348816,34.66932149,105.7127363,7.72160258,"Clay",0.200928092,3232,-104.2411077,13.25,-103.6637575,12.75,-104,13,NA,""
2122,"Bathymodiolus thermophilus",11.414833,-103.7885,2480,"Batial inferior",1.607015495,34.67053324,107.3639545,7.729097941,"Clay",0.336668581,3235,-104.2411077,11.75,-103.6637575,11.25,-104,12,NA,""
2126,"Bathymodiolus thermophilus",9.84047,-104.295,2510,"Batial inferior",1.616250301,34.66987945,110.6573112,7.735961701,"Clay",0.406093746,3161,-104.6741205,10,-104.0967702,9.5,-104,10,3161,"Central"
2127,"Bathymodiolus thermophilus",9.84133,-104.291,2499,"Batial inferior",1.616763924,34.66981335,110.6518656,7.735956117,"Clay",0.406093746,3161,-104.6741205,10,-104.0967702,9.5,-104,10,3161,"Central"
2128,"Bathymodiolus thermophilus",9.8169,-104.28,2314.5,"Batial inferior",1.619261697,34.66957474,110.6489943,7.735951484,"Clay",0.406093746,3161,-104.6741205,10,-104.0967702,9.5,-104,10,3161,"Central"
2129,"Bathymodiolus thermophilus",9.8372,-104.279,2540,"Batial inferior",1.618370953,34.66957951,110.6385155,7.735942147,"Clay",0.406093746,3161,-104.6741205,10,-104.0967702,9.5,-104,10,3161,"Central"
2130,"Bathymodiolus thermophilus",9.8371,-104.279,2540,"Batial inferior",1.618372766,34.66957891,110.6385611,7.735942187,"Clay",0.406093746,3161,-104.6741205,10,-104.0967702,9.5,-104,10,3161,"Central"
2131,"Bathymodiolus thermophilus",0.804170012,-86.22471619,2448,"Batial inferior",1.930494913,34.66623576,102.6318725,7.733649356,"Fine-grained calcareous sediment",0.397603273,6455,-86.48758697,1,-85.9102367,0.5,-86,1,NA,""
2132,"Bathymodiolus thermophilus",0.804170012,-86.22471619,2448,"Batial inferior",1.930494913,34.66623576,102.6318725,7.733649356,"Fine-grained calcareous sediment",0.397603273,6455,-86.48758697,1,-85.9102367,0.5,-86,1,NA,""
2133,"Bathymodiolus thermophilus",9,-104,3099,"Batial inferior",1.568437815,34.67207718,111.495575,7.73323822,"Clay",0.368658364,3240,-104.2411077,9.25,-103.6637575,8.75,-104,9,NA,""
2134,"Bathymodiolus thermophilus",0.79806,-86.15332794,2489,"Batial inferior",1.925712299,34.66638541,102.6136449,7.733617533,"Fine-grained calcareous sediment",0.397603273,6455,-86.48758697,1,-85.9102367,0.5,-86,1,NA,""
2135,"Bathymodiolus thermophilus",0.79806,-86.15332794,2489,"Batial inferior",1.925712299,34.66638541,102.6136449,7.733617533,"Fine-grained calcareous sediment",0.397603273,6455,-86.48758697,1,-85.9102367,0.5,-86,1,NA,""
2136,"Bathymodiolus thermophilus",9,-104,3099,"Batial inferior",1.568437815,34.67207718,111.495575,7.73323822,"Clay",0.368658364,3240,-104.2411077,9.25,-103.6637575,8.75,-104,9,NA,""
2137,"Bathymodiolus thermophilus",9,-104,3099,"Batial inferior",1.568437815,34.67207718,111.495575,7.73323822,"Clay",0.368658364,3240,-104.2411077,9.25,-103.6637575,8.75,-104,9,NA,""
2138,"Bathymodiolus thermophilus",9.834794998,-104.2907486,2513,"Batial inferior",1.616811274,34.66977839,110.6543922,7.73595863,"Clay",0.406093746,3161,-104.6741205,10,-104.0967702,9.5,-104,10,3161,"Central"
2139,"Bathymodiolus thermophilus",10.46000004,-104.0419998,3148,"Batial inferior",1.57656571,34.6705513,108.7757846,7.726636157,"Clay",0.406093746,3237,-104.2411077,10.75,-103.6637575,10.25,-104,11,3237,"Central"
2140,"Bathymodiolus thermophilus",9.841182709,-104.2920532,2525,"Batial inferior",1.616629538,34.66983104,110.6532663,7.73595755,"Clay",0.406093746,3161,-104.6741205,10,-104.0967702,9.5,-104,10,3161,"Central"
2141,"Bathymodiolus thermophilus",9,-104,3099,"Batial inferior",1.568437815,34.67207718,111.495575,7.73323822,"Clay",0.368658364,3240,-104.2411077,9.25,-103.6637575,8.75,-104,9,NA,""
2142,"Bathymodiolus thermophilus",9.834095955,-104.2894821,2513,"Batial inferior",1.616986931,34.66975203,110.6531047,7.735957256,"Clay",0.406093746,3161,-104.6741205,10,-104.0967702,9.5,-104,10,3161,"Central"
2143,"Bathymodiolus thermophilus",9.8421,-104.2919,2515,"Batial inferior",1.616648408,34.66983254,110.6526742,7.735956949,"Clay",0.406093746,3161,-104.6741205,10,-104.0967702,9.5,-104,10,3161,"Central"
2144,"Bathymodiolus thermophilus",9.8387,-104.2912,2513,"Batial inferior",1.61674293,34.66980466,110.6532627,7.735957524,"Clay",0.406093746,3161,-104.6741205,10,-104.0967702,9.5,-104,10,3161,"Central"
2145,"Bathymodiolus thermophilus",9.842110634,-104.2920074,2515,"Batial inferior",1.6166348,34.66983445,110.6528061,7.735957083,"Clay",0.406093746,3161,-104.6741205,10,-104.0967702,9.5,-104,10,3161,"Central"
2146,"Bathymodiolus thermophilus",9.841676712,-104.2975006,2515,"Batial inferior",1.615936277,34.66992803,110.6599702,7.735964406,"Clay",0.406093746,3161,-104.6741205,10,-104.0967702,9.5,-104,10,3161,"Central"
2147,"Bathymodiolus thermophilus",9.842495918,-104.2919083,2515,"Batial inferior",1.616647051,34.66983448,110.6525132,7.735956786,"Clay",0.406093746,3161,-104.6741205,10,-104.0967702,9.5,-104,10,3161,"Central"
2148,"Bathymodiolus thermophilus",12.96000004,-103.9300003,2973,"Batial inferior",1.598787412,34.66969192,106.9004853,7.725337257,"Clay",0.200928092,3232,-104.2411077,13.25,-103.6637575,12.75,-104,13,NA,""
2149,"Bathymodiolus thermophilus",-7,-107,3121,"Batial inferior",1.537492037,34.67512894,138.894104,7.777858257,"Mixed calcareous-siliceous ooze",0.195782304,2726,-107.2721967,-6.5,-106.6948464,-7,-107,-7,NA,""
2149,"Bathymodiolus thermophilus",-7,-107,3121,"Batial inferior",1.537492037,34.67512894,138.894104,7.777858257,"Mixed calcareous-siliceous ooze",0.195782304,2727,-107.2721967,-7,-106.6948464,-7.5,-107,-7,NA,""
2150,"Bathymodiolus thermophilus",9.842121124,-104.2918167,2515,"Batial inferior",1.616658939,34.66983119,110.6525592,7.735956831,"Clay",0.406093746,3161,-104.6741205,10,-104.0967702,9.5,-104,10,3161,"Central"
2151,"Bathymodiolus thermophilus",0.800000012,-86.13330078,2446,"Batial inferior",1.92798775,34.66627884,102.5924609,7.733599813,"Fine-grained calcareous sediment",0.397603273,6455,-86.48758697,1,-85.9102367,0.5,-86,1,NA,""
2152,"Bathymodiolus thermophilus",9.8387,-104.2912,2513,"Batial inferior",1.61674293,34.66980466,110.6532627,7.735957524,"Clay",0.406093746,3161,-104.6741205,10,-104.0967702,9.5,-104,10,3161,"Central"
2153,"Bathymodiolus thermophilus",0.804170012,-86.22444153,2448,"Batial inferior",1.930501944,34.66623488,102.6316982,7.733649179,"Fine-grained calcareous sediment",0.397603273,6455,-86.48758697,1,-85.9102367,0.5,-86,1,NA,""
2154,"Bathymodiolus thermophilus",11.4148333,-103.7885,2511,"Batial inferior",1.607015502,34.67053324,107.3639544,7.729097941,"Clay",0.336668581,3235,-104.2411077,11.75,-103.6637575,11.25,-104,12,NA,""
2155,"Bathymodiolus thermophilus",11.17339993,-103.7333984,2633,"Batial inferior",1.611903364,34.66932941,107.2780871,7.728185905,"Clay",0.336668581,3314,-103.808095,11.5,-103.2307448,11,-104,11,3314,"Central"
2156,"Bathymodiolus thermophilus",9.842494011,-104.2918777,2515,"Batial inferior",1.616650911,34.66983395,110.6524751,7.735956747,"Clay",0.406093746,3161,-104.6741205,10,-104.0967702,9.5,-104,10,3161,"Central"
2157,"Bathymodiolus thermophilus",9.832304001,-104.2902069,2518,"Batial inferior",1.616934787,34.66976163,110.6547978,7.735958988,"Clay",0.406093746,3161,-104.6741205,10,-104.0967702,9.5,-104,10,3161,"Central"
2158,"Bathymodiolus thermophilus",9,-104,3099,"Batial inferior",1.568437815,34.67207718,111.495575,7.73323822,"Clay",0.368658364,3240,-104.2411077,9.25,-103.6637575,8.75,-104,9,NA,""
2159,"Bathymodiolus thermophilus",9.832322121,-104.2903137,2518,"Batial inferior",1.616919055,34.66976359,110.6549238,7.735959123,"Clay",0.406093746,3161,-104.6741205,10,-104.0967702,9.5,-104,10,3161,"Central"
2160,"Bathymodiolus thermophilus",9.843120575,-104.2923508,2515,"Batial inferior",1.616591135,34.66984495,110.6528055,7.735957084,"Clay",0.406093746,3161,-104.6741205,10,-104.0967702,9.5,-104,10,3161,"Central"
2161,"Bathymodiolus thermophilus",9.8387,-104.2912,2513,"Batial inferior",1.61674293,34.66980466,110.6532627,7.735957524,"Clay",0.406093746,3161,-104.6741205,10,-104.0967702,9.5,-104,10,3161,"Central"
2162,"Bathymodiolus thermophilus",9.84024334,-104.2916565,2513,"Batial inferior",1.616681312,34.66981981,110.6531704,7.735957446,"Clay",0.406093746,3161,-104.6741205,10,-104.0967702,9.5,-104,10,3161,"Central"
2163,"Bathymodiolus thermophilus",9.827570915,-104.2893906,2518,"Batial inferior",1.617261925,34.66974668,110.6558466,7.735959923,"Clay",0.406093746,3161,-104.6741205,10,-104.0967702,9.5,-104,10,3161,"Central"
2164,"Bathymodiolus thermophilus",9,-104,3099,"Batial inferior",1.568437815,34.67207718,111.495575,7.73323822,"Clay",0.368658364,3240,-104.2411077,9.25,-103.6637575,8.75,-104,9,NA,""
2165,"Bathymodiolus thermophilus",0.795000017,-86.12832642,2495,"Batial inferior",1.922814496,34.6665535,102.6116721,7.733607459,"Fine-grained calcareous sediment",0.397603273,6455,-86.48758697,1,-85.9102367,0.5,-86,1,NA,""
2166,"Bathymodiolus thermophilus",12,-103,3001,"Batial inferior",1.582537293,34.6705513,105.9417114,7.721460342,"Clay",0.28110972,3390,-103.3750823,12.25,-102.7977321,11.75,-103,12,3390,"Central"
2166,"Bathymodiolus thermophilus",12,-103,3001,"Batial inferior",1.582537293,34.6705513,105.9417114,7.721460342,"Clay",0.28110972,3390,-103.3750823,12.25,-102.7977321,11.75,-103,12,3390,"Central"
2167,"Bathymodiolus thermophilus",9.835161209,-104.290802,2513,"Batial inferior",1.616803159,34.66978107,110.6542999,7.735958541,"Clay",0.406093746,3161,-104.6741205,10,-104.0967702,9.5,-104,10,3161,"Central"
2168,"Bathymodiolus thermophilus",9,-104,3099,"Batial inferior",1.568437815,34.67207718,111.495575,7.73323822,"Clay",0.368658364,3240,-104.2411077,9.25,-103.6637575,8.75,-104,9,NA,""
2169,"Bathymodiolus thermophilus",9.8387,-104.2912,2513,"Batial inferior",1.61674293,34.66980466,110.6532627,7.735957524,"Clay",0.406093746,3161,-104.6741205,10,-104.0967702,9.5,-104,10,3161,"Central"
2170,"Bathymodiolus thermophilus",9.8387,-104.2912,2513,"Batial inferior",1.61674293,34.66980466,110.6532627,7.735957524,"Clay",0.406093746,3161,-104.6741205,10,-104.0967702,9.5,-104,10,3161,"Central"
2171,"Bathymodiolus thermophilus",0.79806,-86.15332794,2489,"Batial inferior",1.925712299,34.66638541,102.6136449,7.733617533,"Fine-grained calcareous sediment",0.397603273,6455,-86.48758697,1,-85.9102367,0.5,-86,1,NA,""
2172,"Bathymodiolus thermophilus",12,-103,3001,"Batial inferior",1.582537293,34.6705513,105.9417114,7.721460342,"Clay",0.28110972,3390,-103.3750823,12.25,-102.7977321,11.75,-103,12,3390,"Central"
2172,"Bathymodiolus thermophilus",12,-103,3001,"Batial inferior",1.582537293,34.6705513,105.9417114,7.721460342,"Clay",0.28110972,3390,-103.3750823,12.25,-102.7977321,11.75,-103,12,3390,"Central"
2173,"Bathymodiolus thermophilus",9.8387,-104.2912,2513,"Batial inferior",1.61674293,34.66980466,110.6532627,7.735957524,"Clay",0.406093746,3161,-104.6741205,10,-104.0967702,9.5,-104,10,3161,"Central"
2174,"Bathymodiolus thermophilus",0.79806,-86.15332794,2489,"Batial inferior",1.925712299,34.66638541,102.6136449,7.733617533,"Fine-grained calcareous sediment",0.397603273,6455,-86.48758697,1,-85.9102367,0.5,-86,1,NA,""
2175,"Bathymodiolus thermophilus",0.79806,-86.15332794,2489,"Batial inferior",1.925712299,34.66638541,102.6136449,7.733617533,"Fine-grained calcareous sediment",0.397603273,6455,-86.48758697,1,-85.9102367,0.5,-86,1,NA,""
2176,"Bathymodiolus thermophilus",0.805000007,-86.22499847,2448,"Batial inferior",1.931385531,34.66618576,102.6284606,7.733647348,"Fine-grained calcareous sediment",0.397603273,6455,-86.48758697,1,-85.9102367,0.5,-86,1,NA,""
2177,"Bathymodiolus thermophilus",9.843121529,-104.2923431,2515,"Batial inferior",1.616592099,34.66984483,110.6527953,7.735957074,"Clay",0.406093746,3161,-104.6741205,10,-104.0967702,9.5,-104,10,3161,"Central"
2178,"Bathymodiolus thermophilus",9,-104,3099,"Batial inferior",1.568437815,34.67207718,111.495575,7.73323822,"Clay",0.368658364,3240,-104.2411077,9.25,-103.6637575,8.75,-104,9,NA,""
2179,"Bathymodiolus thermophilus",9.83086586,-104.2901535,2518,"Batial inferior",1.617005397,34.66976065,110.6553586,7.735959535,"Clay",0.406093746,3161,-104.6741205,10,-104.0967702,9.5,-104,10,3161,"Central"
2180,"Bathymodiolus thermophilus",9.843150139,-104.2922821,2515,"Batial inferior",1.616599733,34.6698439,110.6527053,7.735956982,"Clay",0.406093746,3161,-104.6741205,10,-104.0967702,9.5,-104,10,3161,"Central"
2181,"Bathymodiolus thermophilus",0.79806,-86.15361023,2489,"Batial inferior",1.925708862,34.66638541,102.6138215,7.733617723,"Fine-grained calcareous sediment",0.397603273,6455,-86.48758697,1,-85.9102367,0.5,-86,1,NA,""
2182,"Bathymodiolus thermophilus",9.843198776,-104.2922821,2515,"Batial inferior",1.616599719,34.66984412,110.6526842,7.735956961,"Clay",0.406093746,3161,-104.6741205,10,-104.0967702,9.5,-104,10,3161,"Central"
2183,"Bathymodiolus thermophilus",9,-104,3099,"Batial inferior",1.568437815,34.67207718,111.495575,7.73323822,"Clay",0.368658364,3240,-104.2411077,9.25,-103.6637575,8.75,-104,9,NA,""
2184,"Bathymodiolus thermophilus",12,-103,3001,"Batial inferior",1.582537293,34.6705513,105.9417114,7.721460342,"Clay",0.28110972,3390,-103.3750823,12.25,-102.7977321,11.75,-103,12,3390,"Central"
2184,"Bathymodiolus thermophilus",12,-103,3001,"Batial inferior",1.582537293,34.6705513,105.9417114,7.721460342,"Clay",0.28110972,3390,-103.3750823,12.25,-102.7977321,11.75,-103,12,3390,"Central"
2185,"Bathymodiolus thermophilus",9,-104,3099,"Batial inferior",1.568437815,34.67207718,111.495575,7.73323822,"Clay",0.368658364,3240,-104.2411077,9.25,-103.6637575,8.75,-104,9,NA,""
2186,"Bathymodiolus thermophilus",9,-104,3099,"Batial inferior",1.568437815,34.67207718,111.495575,7.73323822,"Clay",0.368658364,3240,-104.2411077,9.25,-103.6637575,8.75,-104,9,NA,""
2187,"Bathymodiolus thermophilus",9,-104,3099,"Batial inferior",1.568437815,34.67207718,111.495575,7.73323822,"Clay",0.368658364,3240,-104.2411077,9.25,-103.6637575,8.75,-104,9,NA,""
2188,"Bathymodiolus thermophilus",9.8387,-104.2912,2513,"Batial inferior",1.61674293,34.66980466,110.6532627,7.735957524,"Clay",0.406093746,3161,-104.6741205,10,-104.0967702,9.5,-104,10,3161,"Central"
2189,"Bathymodiolus thermophilus",12,-103,3001,"Batial inferior",1.582537293,34.6705513,105.9417114,7.721460342,"Clay",0.28110972,3390,-103.3750823,12.25,-102.7977321,11.75,-103,12,3390,"Central"
2189,"Bathymodiolus thermophilus",12,-103,3001,"Batial inferior",1.582537293,34.6705513,105.9417114,7.721460342,"Clay",0.28110972,3390,-103.3750823,12.25,-102.7977321,11.75,-103,12,3390,"Central"
2190,"Bathymodiolus thermophilus",0.804170012,-86.22471619,2448,"Batial inferior",1.930494913,34.66623576,102.6318725,7.733649356,"Fine-grained calcareous sediment",0.397603273,6455,-86.48758697,1,-85.9102367,0.5,-86,1,NA,""
2191,"Bathymodiolus thermophilus",9.775149345,-104.2805786,2530,"Batial inferior",1.621570262,34.66958533,110.6686186,7.735968852,"Clay",0.406093746,3161,-104.6741205,10,-104.0967702,9.5,-104,10,3161,"Central"
2192,"Bathymodiolus thermophilus",9.841772079,-104.2973328,2515,"Batial inferior",1.615958245,34.66992549,110.6597166,7.735964144,"Clay",0.406093746,3161,-104.6741205,10,-104.0967702,9.5,-104,10,3161,"Central"
2193,"Bathymodiolus thermophilus",9.835206032,-104.2904816,2513,"Batial inferior",1.616846604,34.66977548,110.6538771,7.735958098,"Clay",0.406093746,3161,-104.6741205,10,-104.0967702,9.5,-104,10,3161,"Central"
2194,"Bathymodiolus thermophilus",9.832197189,-104.2900467,2518,"Batial inferior",1.616961904,34.6697587,110.6546435,7.735958821,"Clay",0.406093746,3161,-104.6741205,10,-104.0967702,9.5,-104,10,3161,"Central"
2195,"Bathymodiolus thermophilus",9.835554123,-104.2907486,2513,"Batial inferior",1.616809502,34.66978194,110.6540616,7.7359583,"Clay",0.406093746,3161,-104.6741205,10,-104.0967702,9.5,-104,10,3161,"Central"
2196,"Bathymodiolus thermophilus",9.843099594,-104.2923431,2515,"Batial inferior",1.616592103,34.66984473,110.6528048,7.735957083,"Clay",0.406093746,3161,-104.6741205,10,-104.0967702,9.5,-104,10,3161,"Central"
2197,"Bathymodiolus thermophilus",0.804170012,-86.22471619,2448,"Batial inferior",1.930494913,34.66623576,102.6318725,7.733649356,"Fine-grained calcareous sediment",0.397603273,6455,-86.48758697,1,-85.9102367,0.5,-86,1,NA,""
2198,"Bathymodiolus thermophilus",0.795000017,-86.12832642,2495,"Batial inferior",1.922814496,34.6665535,102.6116721,7.733607459,"Fine-grained calcareous sediment",0.397603273,6455,-86.48758697,1,-85.9102367,0.5,-86,1,NA,""
2199,"Bathymodiolus thermophilus",9.835598946,-104.2905884,2513,"Batial inferior",1.616831087,34.66977926,110.6538403,7.735958069,"Clay",0.406093746,3161,-104.6741205,10,-104.0967702,9.5,-104,10,3161,"Central"
2200,"Bathymodiolus thermophilus",9.832295418,-104.2904434,2518,"Batial inferior",1.616902075,34.66976596,110.655098,7.735959307,"Clay",0.406093746,3161,-104.6741205,10,-104.0967702,9.5,-104,10,3161,"Central"
2201,"Bathymodiolus thermophilus",0.79667002,-86.15332794,2489,"Batial inferior",1.924252246,34.66646176,102.619804,7.733620738,"Fine-grained calcareous sediment",0.397603273,6455,-86.48758697,1,-85.9102367,0.5,-86,1,NA,""
2202,"Bathymodiolus thermophilus",-7,-107,3121,"Batial inferior",1.537492037,34.67512894,138.894104,7.777858257,"Mixed calcareous-siliceous ooze",0.195782304,2726,-107.2721967,-6.5,-106.6948464,-7,-107,-7,NA,""
2202,"Bathymodiolus thermophilus",-7,-107,3121,"Batial inferior",1.537492037,34.67512894,138.894104,7.777858257,"Mixed calcareous-siliceous ooze",0.195782304,2727,-107.2721967,-7,-106.6948464,-7.5,-107,-7,NA,""
2203,"Bathymodiolus thermophilus",9.830892563,-104.290123,2518,"Batial inferior",1.617008553,34.6697601,110.6553088,7.735959483,"Clay",0.406093746,3161,-104.6741205,10,-104.0967702,9.5,-104,10,3161,"Central"
2204,"Bathymodiolus thermophilus",9.841751099,-104.2975769,2515,"Batial inferior",1.61592708,34.66992965,110.6600356,7.73596447,"Clay",0.406093746,3161,-104.6741205,10,-104.0967702,9.5,-104,10,3161,"Central"
2205,"Bathymodiolus thermophilus",12,-103,3001,"Batial inferior",1.582537293,34.6705513,105.9417114,7.721460342,"Clay",0.28110972,3390,-103.3750823,12.25,-102.7977321,11.75,-103,12,3390,"Central"
2205,"Bathymodiolus thermophilus",12,-103,3001,"Batial inferior",1.582537293,34.6705513,105.9417114,7.721460342,"Clay",0.28110972,3390,-103.3750823,12.25,-102.7977321,11.75,-103,12,3390,"Central"
2206,"Bathymodiolus thermophilus",8.625,-104.2099991,2583,"Batial inferior",1.620207033,34.67018508,113.043701,7.737486132,"Clay",0.368658364,3163,-104.6741205,9,-104.0967702,8.5,-104,9,NA,""
